Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,ASAS,HST,AST,HF,AF,HC,AC,HY,AY,HR,AR
D2,03/04/2021,Heidenheim,Greuther Furth,0,1,A,0,0,D,5,12,0,5,15,9,4,4,3,4,0,0
D2,03/04/2021,Karlsruhe,Osnabruck,0,1,A,0,0,D,13,7,4,2,13,12,9,1,1,1,0,0
D2,04/04/2021,Darmstadt,Fortuna Dusseldorf,1,2,A,1,1,D,16,9,8,4,11,15,5,4,1,1,0,0
D2,04/04/2021,Hannover,Hamburg,3,3,D,0,2,A,10,13,7,5,9,9,3,5,0,2,0,0
D2,04/04/2021,Nurnberg,Paderborn,2,1,H,1,1,D,16,9,5,5,11,14,6,4,2,4,0,0
D2,04/04/2021,Regensburg,Erzgebirge Aue,1,1,D,1,0,H,22,11,10,4,11,11,5,2,0,3,0,0
D2,04/04/2021,Sandhausen,Wurzburger Kickers,1,0,H,1,0,H,14,8,7,1,18,13,3,3,1,2,0,0
D2,05/04/2021,St Pauli,Braunschweig,2,0,H,2,0,H,14,7,7,0,16,13,4,5,2,1,0,0
D2,06/04/2021,Heidenheim,Holstein Kiel,1,0,H,1,0,H,13,13,3,3,15,2,7,7,2,0,0,0
D2,08/04/2021,Hannover,Wurzburger Kickers,1,2,A,0,0,D,12,12,3,6,18,13,5,4,3,2,0,0
D2,09/04/2021,Hamburg,Darmstadt,1,2,A,0,0,D,20,14,8,7,11,16,9,5,4,3,0,0
D2,10/04/2021,Erzgebirge Aue,St Pauli,1,3,A,0,1,A,10,15,6,10,9,13,1,5,2,0,0,0
D2,10/04/2021,Paderborn,Bochum,3,0,H,2,0,H,14,16,11,2,10,8,0,5,0,1,0,0
D2,11/04/2021,Hannover,Heidenheim,1,3,A,0,1,A,9,8,5,4,3,18,4,3,0,0,0,0
D2,11/04/2021,Osnabruck,Braunschweig,0,4,A,0,1,A,8,10,1,5,8,11,5,5,0,2,0,0
D2,11/04/2021,Wurzburger Kickers,Nurnberg,1,1,D,0,1,A,14,13,4,6,8,21,3,6,3,4,0,0
D2,14/04/2021,Osnabruck,Regensburg,0,1,A,0,1,A,10,10,4,4,12,14,4,1,2,5,0,1
D2,16/04/2021,Braunschweig,Paderborn,0,0,D,0,0,D,4,11,0,3,11,17,4,12,1,3,0,0
D2,16/04/2021,Darmstadt,Greuther Furth,2,2,D,2,0,H,8,15,3,9,11,16,5,7,1,2,0,0
D2,17/04/2021,St Pauli,Wurzburger Kickers,4,0,H,3,0,H,16,1,7,0,9,7,7,0,1,0,0,0
D2,18/04/2021,Bochum,Hannover,4,3,H,2,1,H,11,14,7,8,16,16,8,9,1,1,0,0
D2,18/04/2021,Osnabruck,Fortuna Dusseldorf,0,3,A,0,1,A,11,18,3,9,19,10,3,6,2,0,0,0
D2,18/04/2021,Regensburg,Heidenheim,0,3,A,0,2,A,8,14,2,10,13,16,5,6,3,2,0,0
D2,20/04/2021,Erzgebirge Aue,Nurnberg,0,1,A,0,0,D,6,21,0,10,15,5,1,3,0,2,0,0
D2,20/04/2021,Greuther Furth,Braunschweig,3,0,H,3,0,H,15,4,9,0,14,9,7,1,0,0,0,0
D2,20/04/2021,Wurzburger Kickers,Darmstadt,1,3,A,0,1,A,13,13,7,3,9,8,10,3,5,1,1,0
D2,21/04/2021,Fortuna Dusseldorf,St Pauli,2,0,H,1,0,H,22,9,10,3,19,8,6,5,2,4,0,0
D2,21/04/2021,Hannover,Regensburg,3,1,H,2,0,H,15,14,8,5,6,13,2,6,2,2,0,0
D2,21/04/2021,Heidenheim,Bochum,0,2,A,0,1,A,15,11,3,3,8,13,4,2,1,0,0,0
D2,21/04/2021,Paderborn,Osnabruck,2,2,D,1,1,D,13,5,6,2,12,9,4,1,2,4,0,0
D2,22/04/2021,Sandhausen,Hamburg,2,1,H,0,0,D,19,11,6,4,13,11,7,6,0,4,0,0
D2,23/04/2021,Braunschweig,Erzgebirge Aue,0,2,A,0,0,D,7,7,3,3,15,11,2,1,2,3,0,0
D2,23/04/2021,Karlsruhe,Wurzburger Kickers,2,2,D,2,1,H,13,9,4,3,8,14,3,2,0,0,0,0
D2,24/04/2021,Nurnberg,Heidenheim,3,1,H,2,1,H,17,10,7,4,8,15,3,4,0,5,0,1
D2,24/04/2021,Osnabruck,Holstein Kiel,1,3,A,0,3,A,9,8,2,3,15,11,6,3,2,3,0,0
D2,24/04/2021,Paderborn,Fortuna Dusseldorf,2,1,H,0,0,D,16,14,4,3,8,11,3,11,3,0,0,0
D2,25/04/2021,Regensburg,Hamburg,1,1,D,1,0,H,9,17,4,10,32,16,6,7,2,2,0,0
D2,25/04/2021,Sandhausen,Hannover,4,2,H,1,1,D,17,22,10,6,15,13,4,3,4,4,0,0
D2,25/04/2021,St Pauli,Greuther Furth,2,1,H,1,0,H,14,15,7,3,15,17,4,4,0,2,0,0
D2,26/04/2021,Karlsruhe,Erzgebirge Aue,0,0,D,0,0,D,14,16,6,6,9,9,8,4,2,1,0,0
D2,26/04/2021,Darmstadt,Bochum,3,1,H,0,0,D,13,7,6,2,15,4,4,1,4,0,0,0
D2,27/04/2021,Nurnberg,Holstein Kiel,1,1,D,1,0,H,9,9,2,4,10,13,3,2,3,1,0,0
D2,28/04/2021,Greuther Furth,Sandhausen,3,2,H,1,1,D,18,11,4,7,11,14,3,6,3,2,0,0
D2,29/04/2021,Hamburg,Karlsruhe,1,1,D,0,0,D,14,13,4,4,16,14,7,5,3,2,0,0
D2,03/05/2021,Fortuna Dusseldorf,Karlsruhe,3,2,H,1,1,D,16,8,8,1,11,13,4,2,2,2,0,0
D2,04/05/2021,Holstein Kiel,Sandhausen,2,0,H,1,0,H,16,10,5,3,8,11,2,7,0,1,0,0
D2,07/05/2021,Hannover,Darmstadt,1,2,A,0,0,D,6,10,2,3,14,9,2,10,3,2,0,0
D2,07/05/2021,Holstein Kiel,St Pauli,4,0,H,2,0,H,10,13,6,3,9,9,3,7,2,0,0,0
D2,08/05/2021,Fortuna Dusseldorf,Braunschweig,2,2,D,1,0,H,10,13,5,6,9,14,4,5,1,3,0,0
D2,08/05/2021,Greuther Furth,Karlsruhe,2,2,D,1,2,A,15,6,5,3,10,14,8,2,2,3,0,0
D2,08/05/2021,Wurzburger Kickers,Osnabruck,1,3,A,0,0,D,9,18,1,6,12,16,4,6,1,2,0,0
D2,09/05/2021,Bochum,Regensburg,5,1,H,2,1,H,13,3,8,2,11,11,5,1,1,1,0,1
D2,09/05/2021,Erzgebirge Aue,Paderborn,3,8,A,2,4,A,13,22,5,10,6,9,1,6,2,4,0,0
D2,09/05/2021,Heidenheim,Sandhausen,2,1,H,0,1,A,10,15,6,2,12,12,9,4,3,2,0,0
D2,10/05/2021,Holstein Kiel,Hannover,1,0,H,1,0,H,7,14,1,6,7,7,7,7,0,0,0,0
D2,10/05/2021,Hamburg,Nurnberg,5,2,H,3,1,H,13,13,7,5,8,10,6,5,1,0,0,0
D2,13/05/2021,Holstein Kiel,Regensburg,3,2,H,1,1,D,9,16,6,2,8,20,3,2,2,2,0,0
D2,16/05/2021,Braunschweig,Wurzburger Kickers,1,2,A,0,2,A,18,11,6,5,11,14,10,3,2,2,1,0
D2,16/05/2021,Darmstadt,Heidenheim,5,1,H,2,1,H,8,12,7,5,8,5,3,7,0,2,0,0
D2,16/05/2021,Fortuna Dusseldorf,Erzgebirge Aue,3,0,H,2,0,H,12,2,5,1,4,10,4,5,1,2,0,0
D2,16/05/2021,Karlsruhe,Holstein Kiel,3,2,H,0,1,A,11,8,5,1,12,8,2,9,2,0,0,0
D2,16/05/2021,Nurnberg,Bochum,1,1,D,1,0,H,12,8,7,2,12,15,10,4,1,2,0,0
D2,16/05/2021,Osnabruck,Hamburg,3,2,H,1,1,D,10,24,5,10,14,10,5,7,2,0,0,0
D2,16/05/2021,Paderborn,Greuther Furth,2,4,A,2,2,D,6,12,2,5,15,13,5,4,2,0,0,0
D2,16/05/2021,Sandhausen,Regensburg,2,0,H,2,0,H,10,7,3,3,12,10,3,8,5,1,0,0
D2,16/05/2021,St Pauli,Hannover,1,2,A,0,1,A,12,12,4,5,10,7,4,4,4,2,1,0
D2,23/05/2021,Bochum,Sandhausen,3,1,H,1,0,H,14,11,6,5,13,11,3,6,1,1,0,0
D2,23/05/2021,Erzgebirge Aue,Osnabruck,2,1,H,0,1,A,18,12,6,4,17,8,12,6,3,0,0,0
D2,23/05/2021,Greuther Furth,Fortuna Dusseldorf,3,2,H,0,1,A,16,4,8,3,12,12,5,4,3,3,1,0
D2,23/05/2021,Hamburg,Braunschweig,4,0,H,3,0,H,13,15,7,4,17,8,4,4,0,0,0,0
D2,23/05/2021,Hannover,Nurnberg,1,2,A,1,1,D,18,13,7,8,6,13,10,2,0,1,0,0
D2,23/05/2021,Heidenheim,Karlsruhe,1,2,A,0,1,A,12,7,4,3,14,11,8,8,1,3,0,0
D2,23/05/2021,Holstein Kiel,Darmstadt,2,3,A,1,0,H,19,11,7,4,12,21,3,2,2,2,0,0
D2,23/05/2021,Regensburg,St Pauli,3,0,H,2,0,H,22,3,8,2,10,10,4,3,0,3,0,1
D2,23/05/2021,Wurzburger Kickers,Paderborn,1,1,D,0,1,A,16,23,4,6,6,12,3,12,1,1,0,0
D2,23/07/2021,Schalke 04,Hamburg,1,3,A,1,0,H,14,14,8,6,22,13,3,5,2,2,0,0
D2,24/07/2021,Darmstadt,Regensburg,0,2,A,0,1,A,9,15,0,6,25,14,1,5,2,0,0,0
D2,24/07/2021,Dresden,Ingolstadt,3,0,H,1,0,H,17,9,8,1,7,12,5,0,0,2,0,0
D2,24/07/2021,Hansa Rostock,Karlsruhe,1,3,A,0,2,A,9,12,5,5,12,10,6,3,3,2,0,0
D2,24/07/2021,Heidenheim,Paderborn,0,0,D,0,0,D,14,8,5,3,5,5,4,5,3,3,0,0
D2,24/07/2021,Werder Bremen,Hannover,1,1,D,0,0,D,9,13,3,4,13,12,7,5,1,1,0,0
D2,25/07/2021,Nurnberg,Erzgebirge Aue,0,0,D,0,0,D,19,6,3,3,8,17,7,1,0,3,0,0
D2,25/07/2021,Sandhausen,Fortuna Dusseldorf,0,2,A,0,0,D,10,18,4,7,6,13,9,6,0,2,0,0
D2,25/07/2021,St Pauli,Holstein Kiel,3,0,H,1,0,H,12,12,3,2,11,15,4,3,0,1,0,0
D2,30/07/2021,Karlsruhe,Darmstadt,3,0,H,1,0,H,18,5,5,2,5,16,5,1,1,3,0,0
D2,30/07/2021,Paderborn,Nurnberg,2,2,D,1,0,H,4,12,3,4,17,10,3,6,1,4,0,0
D2,31/07/2021,Hannover,Hansa Rostock,0,3,A,0,1,A,12,12,6,7,7,12,5,5,2,0,0,0
D2,31/07/2021,Ingolstadt,Heidenheim,1,2,A,0,0,D,18,12,4,3,9,18,4,4,1,1,0,0
D2,31/07/2021,Regensburg,Sandhausen,3,0,H,1,0,H,27,15,13,4,9,14,5,8,1,3,0,1
D2,31/07/2021,Fortuna Dusseldorf,Werder Bremen,2,3,A,0,1,A,15,16,6,7,13,8,3,5,4,3,0,0
D2,01/08/2021,Erzgebirge Aue,St Pauli,0,0,D,0,0,D,11,12,4,3,15,12,4,4,1,2,0,0
D2,01/08/2021,Hamburg,Dresden,1,1,D,1,0,H,17,7,8,3,10,11,8,3,4,2,0,0
D2,01/08/2021,Holstein Kiel,Schalke 04,0,3,A,0,2,A,21,10,4,5,10,12,8,3,3,3,0,0
D2,13/08/2021,Schalke 04,Erzgebirge Aue,1,1,D,1,0,H,14,10,3,5,14,16,3,1,1,2,0,0
D2,13/08/2021,St Pauli,Hamburg,3,2,H,1,1,D,15,9,4,2,9,12,3,3,2,3,0,0
D2,14/08/2021,Holstein Kiel,Regensburg,0,3,A,0,2,A,10,11,2,4,15,17,4,2,1,3,0,0
D2,14/08/2021,Nurnberg,Fortuna Dusseldorf,2,0,H,0,0,D,15,13,6,2,10,18,6,6,3,3,0,0
D2,14/08/2021,Sandhausen,Karlsruhe,0,0,D,0,0,D,9,9,3,3,15,8,3,4,3,1,0,0
D2,14/08/2021,Dresden,Hannover,2,0,H,0,0,D,13,14,6,2,9,11,4,6,2,3,0,0
D2,15/08/2021,Darmstadt,Ingolstadt,6,1,H,4,0,H,20,6,9,2,10,16,5,1,2,3,0,0
D2,15/08/2021,Heidenheim,Hansa Rostock,1,1,D,0,0,D,12,7,3,6,10,11,6,3,0,3,0,0
D2,15/08/2021,Werder Bremen,Paderborn,1,4,A,0,3,A,18,14,7,7,10,9,7,2,2,2,0,0
D2,20/08/2021,Fortuna Dusseldorf,Holstein Kiel,2,2,D,1,1,D,19,9,4,5,8,7,9,2,1,3,0,0
D2,20/08/2021,Hannover,Heidenheim,1,0,H,0,0,D,11,13,3,4,7,18,10,4,2,1,0,0
D2,21/08/2021,Karlsruhe,Werder Bremen,0,0,D,0,0,D,8,18,2,4,11,12,5,8,3,3,1,0
D2,21/08/2021,Paderborn,St Pauli,3,1,H,1,1,D,19,10,5,4,12,6,4,4,1,1,0,1
D2,21/08/2021,Regensburg,Schalke 04,4,1,H,1,0,H,16,15,6,4,11,10,8,2,2,1,0,0
D2,21/08/2021,Hansa Rostock,Dresden,1,3,A,1,1,D,14,15,4,9,8,19,8,3,2,4,0,0
D2,22/08/2021,Erzgebirge Aue,Sandhausen,1,3,A,0,0,D,17,14,7,6,6,14,5,7,1,2,0,0
D2,22/08/2021,Hamburg,Darmstadt,2,2,D,2,2,D,19,16,5,6,7,11,5,1,2,4,0,0
D2,22/08/2021,Ingolstadt,Nurnberg,0,0,D,0,0,D,14,13,3,6,19,9,7,7,4,2,0,0
D2,27/08/2021,Nurnberg,Karlsruhe,2,1,H,0,0,D,14,15,6,5,10,5,3,7,1,2,0,0
D2,27/08/2021,Sandhausen,Ingolstadt,0,2,A,0,1,A,12,10,2,5,8,9,4,4,2,3,0,0
D2,28/08/2021,Darmstadt,Hannover,4,0,H,2,0,H,14,10,7,3,11,10,4,9,1,2,0,0
D2,28/08/2021,Heidenheim,Hamburg,0,0,D,0,0,D,18,14,4,5,9,8,15,3,3,2,0,0
D2,28/08/2021,Holstein Kiel,Erzgebirge Aue,3,0,H,2,0,H,18,17,9,1,13,14,6,5,0,5,0,0
D2,28/08/2021,Schalke 04,Fortuna Dusseldorf,3,1,H,1,1,D,18,17,11,6,7,6,10,7,2,3,0,0
D2,29/08/2021,Dresden,Paderborn,0,3,A,0,3,A,14,10,8,5,9,10,6,1,2,2,1,0
D2,29/08/2021,St Pauli,Regensburg,2,0,H,0,0,D,22,8,5,3,4,8,11,4,1,2,0,0
D2,29/08/2021,Werder Bremen,Hansa Rostock,3,0,H,1,0,H,21,4,7,2,11,18,8,0,0,4,0,0
D2,11/09/2021,Hannover,St Pauli,1,0,H,1,0,H,14,9,5,3,15,10,6,5,3,3,0,0
D2,11/09/2021,Ingolstadt,Werder Bremen,0,3,A,0,2,A,11,18,2,8,9,4,4,5,1,2,0,0
D2,11/09/2021,Karlsruhe,Holstein Kiel,2,2,D,1,0,H,22,14,7,5,9,9,6,5,2,0,0,0
D2,11/09/2021,Hamburg,Sandhausen,2,1,H,0,0,D,25,9,9,3,4,10,15,3,0,4,0,1
D2,12/09/2021,Erzgebirge Aue,Fortuna Dusseldorf,0,1,A,0,1,A,15,18,4,4,9,13,5,7,2,2,0,0
D2,12/09/2021,Hansa Rostock,Darmstadt,2,1,H,1,0,H,13,12,5,5,11,16,7,4,2,4,0,0
D2,12/09/2021,Heidenheim,Dresden,2,1,H,1,0,H,21,14,6,2,11,4,10,6,2,1,0,0
D2,12/09/2021,Paderborn,Schalke 04,0,1,A,0,0,D,14,17,3,8,15,9,5,4,2,1,0,0
D2,12/09/2021,Regensburg,Nurnberg,2,2,D,1,1,D,15,14,6,5,12,16,5,3,4,3,0,1
D2,17/09/2021,Nurnberg,Hansa Rostock,1,0,H,0,0,D,10,15,4,4,9,16,6,4,0,4,0,0
D2,17/09/2021,Schalke 04,Karlsruhe,1,2,A,1,1,D,12,9,3,4,10,9,2,8,3,1,1,0
D2,18/09/2021,Fortuna Dusseldorf,Regensburg,1,1,D,1,1,D,15,8,5,2,18,15,3,3,1,4,0,0
D2,18/09/2021,Holstein Kiel,Hannover,0,3,A,0,3,A,8,17,3,4,5,16,3,4,0,1,1,0
D2,18/09/2021,Sandhausen,Heidenheim,1,3,A,0,2,A,9,17,2,7,6,7,6,7,1,0,0,0
D2,18/09/2021,Werder Bremen,Hamburg,0,2,A,0,2,A,19,5,4,4,16,15,5,3,7,4,1,1
D2,19/09/2021,Darmstadt,Dresden,1,0,H,1,0,H,13,9,5,3,12,18,3,6,2,6,1,1
D2,19/09/2021,Erzgebirge Aue,Paderborn,1,4,A,0,3,A,14,15,5,7,10,5,3,3,0,0,0,0
D2,19/09/2021,St Pauli,Ingolstadt,4,1,H,1,0,H,20,9,10,1,5,17,8,3,0,1,0,0
D2,24/09/2021,Heidenheim,Darmstadt,2,1,H,1,0,H,18,15,4,6,10,14,11,7,2,2,0,0
D2,24/09/2021,Regensburg,Erzgebirge Aue,3,2,H,2,0,H,17,14,7,6,7,21,6,3,1,4,0,0
D2,25/09/2021,Ingolstadt,Fortuna Dusseldorf,1,2,A,0,0,D,11,13,3,2,15,13,4,8,4,3,0,1
D2,25/09/2021,Karlsruhe,St Pauli,1,3,A,0,2,A,17,15,5,6,17,6,7,1,6,2,0,0
D2,25/09/2021,Paderborn,Holstein Kiel,1,2,A,1,0,H,12,22,5,6,11,9,3,11,5,2,1,0
D2,25/09/2021,Hansa Rostock,Schalke 04,0,2,A,0,1,A,14,14,3,6,13,17,3,5,3,2,0,0
D2,26/09/2021,Dresden,Werder Bremen,3,0,H,1,0,H,12,14,5,3,5,8,4,8,1,3,0,0
D2,26/09/2021,Hamburg,Nurnberg,2,2,D,1,1,D,16,8,6,3,12,9,12,3,3,2,0,0
D2,26/09/2021,Hannover,Sandhausen,1,2,A,0,0,D,18,10,7,4,11,19,4,3,3,2,0,0
D2,01/10/2021,Erzgebirge Aue,Hamburg,1,1,D,1,0,H,10,9,3,2,11,13,3,7,2,3,1,0
D2,01/10/2021,Werder Bremen,Heidenheim,3,0,H,0,0,D,11,9,4,3,9,8,9,2,0,0,0,0
D2,02/10/2021,Fortuna Dusseldorf,Paderborn,2,3,A,1,1,D,22,22,12,7,14,10,5,4,3,1,0,0
D2,02/10/2021,Holstein Kiel,Hansa Rostock,0,2,A,0,2,A,12,7,5,3,12,10,9,1,4,4,0,0
D2,02/10/2021,Regensburg,Karlsruhe,2,2,D,0,1,A,15,14,6,4,16,12,0,5,1,3,0,0
D2,02/10/2021,Nurnberg,Hannover,0,0,D,0,0,D,18,12,4,1,10,13,6,7,2,1,1,0
D2,03/10/2021,Sandhausen,Darmstadt,1,6,A,1,2,A,6,17,3,9,11,5,3,1,3,1,0,0
D2,03/10/2021,Schalke 04,Ingolstadt,3,0,H,1,0,H,11,9,5,0,7,7,3,1,1,1,0,0
D2,03/10/2021,St Pauli,Dresden,3,0,H,1,0,H,17,6,7,0,11,10,6,0,1,2,0,0
D2,15/10/2021,Hannover,Schalke 04,0,1,A,0,0,D,1,22,0,6,15,9,2,8,2,2,0,0
D2,15/10/2021,Paderborn,Regensburg,1,1,D,0,1,A,16,15,6,5,16,12,7,2,1,3,0,0
D2,16/10/2021,Heidenheim,St Pauli,2,4,A,1,0,H,10,11,4,7,12,10,3,7,3,2,0,0
D2,16/10/2021,Ingolstadt,Holstein Kiel,1,1,D,0,1,A,15,6,3,1,11,13,5,3,4,2,0,0
D2,16/10/2021,Karlsruhe,Erzgebirge Aue,2,1,H,0,0,D,11,13,3,4,11,22,3,5,1,4,1,0
D2,16/10/2021,Hamburg,Fortuna Dusseldorf,1,1,D,1,0,H,21,7,7,2,13,10,10,4,2,1,0,1
D2,17/10/2021,Darmstadt,Werder Bremen,3,0,H,1,0,H,10,14,5,3,11,16,3,3,4,3,0,0
D2,17/10/2021,Dresden,Nurnberg,0,1,A,0,1,A,15,9,5,3,6,10,4,5,2,4,0,0
D2,17/10/2021,Hansa Rostock,Sandhausen,1,1,D,0,1,A,17,4,3,3,7,12,9,0,2,4,0,0
D2,22/10/2021,Erzgebirge Aue,Ingolstadt,1,0,H,0,0,D,19,9,5,2,11,12,7,3,3,2,1,0
D2,22/10/2021,Paderborn,Hamburg,1,2,A,1,1,D,13,24,9,9,15,11,8,10,2,5,0,0
D2,23/10/2021,Fortuna Dusseldorf,Karlsruhe,3,1,H,1,1,D,22,10,7,2,10,7,11,1,0,1,0,0
D2,23/10/2021,Holstein Kiel,Darmstadt,1,1,D,1,1,D,18,15,6,6,15,11,4,6,4,3,0,0
D2,23/10/2021,Nurnberg,Heidenheim,4,0,H,1,0,H,10,10,4,3,10,13,5,5,0,3,0,0
D2,23/10/2021,Schalke 04,Dresden,3,0,H,1,0,H,12,18,8,5,12,8,2,9,2,2,0,0
D2,24/10/2021,Regensburg,Hannover,3,1,H,2,0,H,13,16,5,4,15,15,4,7,0,2,0,0
D2,24/10/2021,Sandhausen,Werder Bremen,2,2,D,1,1,D,12,18,4,7,19,11,0,7,5,4,0,0
D2,24/10/2021,St Pauli,Hansa Rostock,4,0,H,2,0,H,17,5,10,1,6,10,6,0,0,2,0,0
D2,29/10/2021,Darmstadt,Nurnberg,2,0,H,1,0,H,12,15,2,4,11,6,4,4,2,3,0,0
D2,29/10/2021,Heidenheim,Schalke 04,1,0,H,0,0,D,17,12,4,5,10,8,13,4,3,1,0,0
D2,30/10/2021,Dresden,Sandhausen,0,1,A,0,0,D,17,11,5,3,7,19,10,5,1,2,0,0
D2,30/10/2021,Hannover,Erzgebirge Aue,1,1,D,1,1,D,11,18,5,3,15,9,5,7,4,2,0,0
D2,30/10/2021,Werder Bremen,St Pauli,1,1,D,0,0,D,13,15,2,3,16,12,7,2,4,2,0,0
D2,30/10/2021,Hamburg,Holstein Kiel,1,1,D,1,0,H,15,13,3,6,14,9,5,8,3,4,0,0
D2,31/10/2021,Hansa Rostock,Fortuna Dusseldorf,2,1,H,1,0,H,11,7,7,3,10,18,4,2,1,1,0,0
D2,31/10/2021,Ingolstadt,Regensburg,0,3,A,0,1,A,12,7,3,5,12,19,2,6,1,1,0,0
D2,31/10/2021,Karlsruhe,Paderborn,2,4,A,0,4,A,19,11,8,8,14,10,5,3,5,0,0,0
D2,05/11/2021,Holstein Kiel,Dresden,2,1,H,0,1,A,19,17,7,4,6,11,5,7,1,3,0,0
D2,05/11/2021,Nurnberg,Werder Bremen,1,2,A,1,0,H,8,18,2,8,12,11,2,9,5,3,0,0
D2,06/11/2021,Fortuna Dusseldorf,Hannover,1,1,D,1,0,H,16,11,4,5,14,11,8,5,1,1,0,0
D2,06/11/2021,Paderborn,Ingolstadt,2,1,H,0,0,D,20,14,7,4,11,11,9,3,0,1,0,0
D2,06/11/2021,Regensburg,Hansa Rostock,2,3,A,1,1,D,15,11,6,4,16,16,5,4,1,6,0,0
D2,06/11/2021,Karlsruhe,Hamburg,1,1,D,1,1,D,22,14,7,3,14,14,9,3,3,1,0,0
D2,07/11/2021,Erzgebirge Aue,Heidenheim,2,0,H,2,0,H,12,12,5,5,8,17,3,7,1,3,0,0
D2,07/11/2021,Schalke 04,Darmstadt,2,4,A,1,2,A,19,17,8,6,7,21,9,4,2,2,0,0
D2,19/11/2021,Hannover,Paderborn,0,0,D,0,0,D,17,15,5,3,9,16,8,3,2,2,1,0
D2,19/11/2021,Sandhausen,Nurnberg,1,2,A,0,0,D,10,15,6,8,15,6,6,10,3,1,0,0
D2,20/11/2021,Darmstadt,St Pauli,4,0,H,4,0,H,12,12,8,4,24,10,5,3,3,1,0,0
D2,20/11/2021,Hamburg,Regensburg,4,1,H,2,1,H,15,16,7,6,13,15,8,8,1,2,0,0
D2,20/11/2021,Hansa Rostock,Erzgebirge Aue,1,2,A,1,1,D,17,8,6,2,12,26,6,3,5,2,0,0
D2,20/11/2021,Werder Bremen,Schalke 04,1,1,D,0,0,D,15,15,4,3,8,20,4,8,1,4,0,0
D2,21/11/2021,Dresden,Fortuna Dusseldorf,1,0,H,1,0,H,7,10,3,2,12,13,4,5,3,2,0,0
D2,21/11/2021,Heidenheim,Holstein Kiel,2,1,H,1,1,D,14,17,5,4,7,8,5,3,1,2,0,0
D2,21/11/2021,Ingolstadt,Karlsruhe,1,1,D,1,1,D,18,18,2,3,12,10,7,5,0,1,0,0
D2,24/11/2021,St Pauli,Sandhausen,3,1,H,2,0,H,20,5,9,2,10,11,8,2,1,3,0,0
D2,26/11/2021,Fortuna Dusseldorf,Heidenheim,0,1,A,0,0,D,15,17,4,5,9,13,11,5,3,0,0,0
D2,26/11/2021,Regensburg,Dresden,3,1,H,1,0,H,16,14,6,5,10,17,4,5,2,3,0,0
D2,27/11/2021,Erzgebirge Aue,Darmstadt,1,2,A,0,0,D,9,17,5,7,10,11,1,7,0,1,0,0
D2,27/11/2021,Karlsruhe,Hannover,4,0,H,3,0,H,14,13,9,2,5,11,5,5,1,2,0,0
D2,27/11/2021,Schalke 04,Sandhausen,5,2,H,0,0,D,26,7,9,3,7,14,9,2,1,1,0,0
D2,27/11/2021,Holstein Kiel,Werder Bremen,2,1,H,1,0,H,18,17,8,6,6,10,5,9,2,1,0,0
D2,28/11/2021,Hamburg,Ingolstadt,3,0,H,2,0,H,21,13,8,5,10,8,7,5,1,0,0,0
D2,28/11/2021,Nurnberg,St Pauli,2,3,A,1,2,A,19,13,10,7,7,10,6,10,0,2,0,0
D2,28/11/2021,Paderborn,Hansa Rostock,1,1,D,0,1,A,18,10,5,3,10,9,6,7,2,1,0,0
D2,03/12/2021,Darmstadt,Fortuna Dusseldorf,1,3,A,0,2,A,20,9,8,3,20,8,6,4,2,1,0,0
D2,03/12/2021,Werder Bremen,Erzgebirge Aue,4,0,H,2,0,H,15,9,8,3,14,16,6,2,2,2,0,0
D2,04/12/2021,Hansa Rostock,Ingolstadt,1,1,D,0,1,A,21,6,5,3,15,12,6,0,3,2,0,0
D2,04/12/2021,Nurnberg,Holstein Kiel,2,1,H,1,0,H,17,15,6,4,9,6,6,3,2,1,0,0
D2,04/12/2021,Sandhausen,Paderborn,1,1,D,0,1,A,15,8,4,2,14,12,4,1,3,4,0,0
D2,04/12/2021,St Pauli,Schalke 04,2,1,H,2,0,H,15,13,7,5,9,15,8,4,1,2,0,0
D2,05/12/2021,Dresden,Karlsruhe,3,1,H,0,0,D,19,9,9,2,9,14,5,3,1,3,0,1
D2,05/12/2021,Hannover,Hamburg,1,0,H,1,0,H,7,10,2,3,11,6,4,4,2,2,0,0
D2,05/12/2021,Heidenheim,Regensburg,3,0,H,1,0,H,19,10,8,2,16,9,4,7,2,1,0,1
D2,10/12/2021,Regensburg,Werder Bremen,2,3,A,1,1,D,17,17,6,6,15,12,5,2,2,2,0,0
D2,10/12/2021,Schalke 04,Nurnberg,4,1,H,1,0,H,25,9,8,3,15,6,7,3,2,1,0,0
D2,11/12/2021,Holstein Kiel,Sandhausen,2,2,D,1,1,D,19,7,8,2,5,12,6,3,2,5,0,0
D2,11/12/2021,Ingolstadt,Hannover,1,2,A,1,2,A,8,13,3,5,10,14,2,1,4,2,0,0
D2,11/12/2021,Paderborn,Darmstadt,0,1,A,0,0,D,9,17,2,4,12,15,3,8,2,4,0,0
D2,11/12/2021,Fortuna Dusseldorf,St Pauli,1,1,D,0,0,D,7,13,3,7,11,10,4,6,2,1,0,0
D2,12/12/2021,Erzgebirge Aue,Dresden,0,1,A,0,0,D,18,10,9,3,10,14,5,6,1,1,0,0
D2,12/12/2021,Hamburg,Hansa Rostock,3,0,H,2,0,H,17,13,10,6,12,12,10,3,4,4,0,0
